id,created,modified,object_pk,comment,is_removed,is_censored,content_type_id,creator_id,comment_categories,last_discussed,is_moderator_marked,is_blocked,is_reviewed,project_id
785,"2024-05-03 17:49:45.066817",,548,"Bitte bitte ""Riley"" schreiben Sie NICHT ""Selbstmord""! Schreiben sie Selbsttötung oder Suizid. MORD ist es ja nicht.",0,0,76,158,"",,0,0,0,15
786,"2024-05-03 17:53:58.983856",,489,"Yes, but when it comes to such a fundamental topic, it needs to be discussed at length and in detail. But then decide according to the principle: Festina Lente",0,0,76,158,"",,0,0,0,15
787,"2024-05-03 17:56:33.874152",,372,"Wer auf dieser Welt ist den schon bei klarem Verstand?",0,0,76,158,"",,0,0,0,15
788,"2024-05-03 17:56:42.478986",,356,"Zumindest dann ist es ein Verbrechen wenn es gesetzlich nicht erlaubt ist aktive Sterbehilfe zu leisten. Aber sollte es irgendein mal gesetzlich erlaubt sein, ist es zumindest nach dem Gesetz dann kein Verbrechen mehr.",0,0,76,308,"",,0,0,0,15
789,"2024-05-03 17:59:08.741488",,354,"Bevor man sich eine eigene Meinung bildet, sollte man sich ausführlich und umfänglich informieren. Sonst ist das alles nur, entschuldigen Sie den Ausdruck, Gelaber",0,0,76,158,"",,0,0,0,15
790,"2024-05-03 18:03:03.660437",,300,"""NEIN. Es sollte den Menschen nicht erlaubt sein, Sterbehilfe zu leisten, und die Regierung sollte kein Gesetz erlassen, das ein solches Verbrechen erlaubt"".  Was ist das für ein Standpunkt Michal. Wollen SIE über alle Menschen bestimmen? Wer denken Sie, wer Sie sind?",0,0,76,158,"",,0,0,0,15
791,"2024-05-03 18:10:00.926153",,679,"NICHT NUR die deutsche Regierung tut sich, verständlicherweise schwer eine endgültige Entscheidung herbeizuführen. In allen demokratischen Staaten werden dies Diskussionen geführt. Mit großer Ernsthaftigkeit und Empathie für die Betroffenen und ihre Familien. Und ja, es ist eine Mammutaufgabe. Das entscheidet man nich mal so en passant zwischen Rippchen und Spaghetti.",0,0,76,158,"",,0,0,0,15
792,"2024-05-03 18:24:40.329781",,34,"ganz klar sollte  man aktive Sterbehilfe gesetzlich erlauben.
Jedem sollte das freigestellt sein.",0,0,125,223,"","2024-05-04 18:11:33.556850",0,0,0,15
793,"2024-05-03 18:30:48.171797",,249,"Es scheint, dass es dabei mehr um dich geht, als um Menschen die sich quälen. Vielleicht ändert sich deine Einstellung, wenn du hautnah mitbekommst, wie ein dir nahestehender Mensch leidet.",0,0,76,214,"",,0,0,0,15
794,"2024-05-03 18:40:50.115854",,490,"100% christlich und 0% empathisch! Immer das Gleiche mit diesen gläubigen Dogmatikern. Ich wünsche dir nichts Schlechtes, aber wenn du einmal in der beschissenen Lage sein solltest, wirst du schon merken, dass Glauben und beten nicht viel bringt.",0,0,76,214,"",,0,0,0,15
795,"2024-05-03 18:47:04.534312",,551,"Ich denke, dass der Patient das selbst entscheiden muss, so lange er dazu in der Lage ist.",0,0,76,229,"",,0,0,0,15
796,"2024-05-03 18:50:03.190909",,525,"Das sehe ich auch so. Unsere Vergangenheit im 3. Reich. Es ist wohl ein Teil unserer Mentalität immer zuerst den Bedenkenträger raushängen zu lassen. Pferde erschießt man, um sie von den Schmerzen zu erlösen, Menschen gestattet man nicht sich selbst zu erlösen. Das ist grausam.",0,0,76,214,"",,0,0,0,15
797,"2024-05-03 18:50:03.520572",,525,"Das sehe ich auch so. Unsere Vergangenheit im 3. Reich. Es ist wohl ein Teil unserer Mentalität immer zuerst den Bedenkenträger raushängen zu lassen. Pferde erschießt man, um sie von den Schmerzen zu erlösen, Menschen gestattet man nicht sich selbst zu erlösen. Das ist grausam.",0,0,76,214,"",,0,0,0,15
798,"2024-05-03 18:50:03.729041",,525,"Das sehe ich auch so. Unsere Vergangenheit im 3. Reich. Es ist wohl ein Teil unserer Mentalität immer zuerst den Bedenkenträger raushängen zu lassen. Pferde erschießt man, um sie von den Schmerzen zu erlösen, Menschen gestattet man nicht sich selbst zu erlösen. Das ist grausam.",0,0,76,214,"",,0,0,0,15
799,"2024-05-03 18:59:39.695593",,292,"Es sind ja immer Ausnahmen um die es hier geht. Ansonsten steht das Töten eines  (Mord und Totschlag) unter schwerer Strafe. Notwehr ausgenommen.

Das es für die Menschen keine medizinische Hilfe mehr gibt, versteht sich, glaube ich, von selbst.",0,0,76,214,"",,0,0,0,15
800,"2024-05-03 19:03:15.235145",,245,"Sehe ich nicht so. Was machst du, wenn der Mensch zwangsernährt wird durch eine Magensonde? Oder sich körperlich nicht in der Lage sieht Selbstmord zu begehen? Außerdem denke ich, dass verhungern grausam ist.",0,0,76,214,"",,0,0,0,15
801,"2024-05-03 19:06:42.621984",,305,"Verstehe ich nicht so ganz. Wenn jemand per Sterbehilfe aus dem Leben scheiden möchte, ist das nicht die Sache der Angehörigen. Die haben es nicht zu entscheiden.",0,0,76,214,"",,0,0,0,15
802,"2024-05-03 19:08:56.970518",,32,"Persönliche Freiheit",0,0,124,87,"","2024-05-04 13:18:29.010842",0,0,0,15
803,"2024-05-03 19:11:51.518125",,32,"Ich habe noch nie mit Jemandem gesprochen der sich in dieser Situation befunden hat sich bewusst zu entscheiden sein Leben zu beenden.  Ich habe allerdings schon Menschen sterben sehen die nicht mehr gerne leben wollten sich aber nie bewusst für eine Sterbehilfe ausgesprochen haben. Ich frage mich was geht in einem Menschen vor der sich dafür entscheidet. Ich würde das gerne verstehen.",0,0,124,89,"","2024-05-04 20:50:56.404591",0,0,0,15
804,"2024-05-03 19:21:35.420111",,510,"Da stimme ich Dir zu. Das Problem ist nur die Definition eines mündigen Bürgers, denn aufgrund von Krankheiten, Alter etc. kann diese eingeschränkt sein, so dass der eigene Sterbewunsch verwehrt bleiben könnte. 
Die Schaffung entsprechender Rahmenbedingungen für eine Vorsorge bzw eine Verfügung zum Zeitpunkt der noch vollständigen geistigen Fähigkeiten muss geschaffen werden, um den Leidensdruck zu verringern und dem Sterbewunsch zu entsprechen.",0,0,76,138,"",,0,0,0,15
805,"2024-05-03 19:34:40.189278",,417,"Dem kann ich nur zustimmen!",0,0,76,108,"",,0,0,0,15
806,"2024-05-03 19:35:54.783111",,569,"Es gibt ja jetzt schon professionelle Sterbebegleiter und Palliativmediziner, die Schwerkranke bis in den Tod begleiten und diesen Übergang mit entsprechenden Medikamenten schmerz- und angstfrei gestalten. 
Es müsste im Fall einer Legalisierung von Sterbehilfe sichergestellt werde, dass diese nur von speziell geschultem Personal durchgeführt werden kann, um Mißbrauch zu vermeiden. Und ich glaube, es würde sich genug Menschen finden, die diese Aufgabe aus Überzeugung auf selbstbestimmtes Leben und Sterben gerne übernehmen würden.",0,0,76,138,"",,0,0,0,15
807,"2024-05-03 19:37:00.349070",,396,"Ich finde ein bestimmtes Alter als Bedingung ebenfalls falsch, als ob man sich den Tod verdienen müsste. Man sollte rein den Lebenswillen der Patienten als Grundlage heranziehen, mögliche Therapien aufzeigen und im letzten Schritt die Sterbehilfe anbieten.",0,0,76,108,"",,0,0,0,15
808,"2024-05-03 19:39:40.798039",,372,"Natürlich ist es eine mörderische Handlung, selbst wenn der Patient zustimmt, hier geht es ja darum das zu legalisieren. Was meiner Meinung nach vollkommen gerechtfertigt ist wenn die Betroffenen vorher zugestimmt haben",0,0,76,108,"",,0,0,0,15
809,"2024-05-03 19:42:57.185542",,595,"Absolut richtig. Die Beseitigung des Strafbestandes ist doch der eigentliche Punkt. Jeder kann doch selbst entscheiden, ob er Sterbehilfe in Anspruch nehmen möchte. Wer Sterbehilfe grundsätzlich für sich selbst ablehnt, hat aber nicht das Recht es anderen abzusprechen. Niemand sollte gezwungen sein auf Grund von Krankheit zu leiden, wenn es keine Aussicht auf Besserung bzw Heilung besteht. 
Des Weiteren finde ich es schade, dass die Gegner keine Argumente bzw Begründungen darlegen, so dass eine sachliche Disskussion gar nicht möglich ist. (Und ich meine Begründungen nicht die üblichen Phrasen, die hier zu lesen sind.)",0,0,76,138,"",,0,0,0,15
810,"2024-05-03 19:49:22.744169",,610,"Ist es denn nicht eher unmenschlich und moralisch verwerflich, jemanden unsagbar lange leiden zu lassen, obwohl es keine Aussicht auf Besserung oder Heilung besteht? Warum sollte man nicht ein gutes Gewissen haben, wenn man jemanden ein selbstbestimmtes Sterben ermöglicht? 
Bei solchen Beiträgen frage ich mich, ob Sie schon jemals in Ihrem Leben mit Schwerkranken, Schwerstbehinderten oder Altersschwachen zu tun hatten, wo der Gesundheitszustand so schlecht ist, dass der alleinige Anblick zu Tränen rührt und man sich so hilflos fühlt, weil man demjenigen nicht helfen kann, sein Leiden zu lindern bzw. zu beenden. Oder lässt Sie dieser Anblick kalt?",0,0,76,138,"",,0,0,0,15
811,"2024-05-03 19:52:08.733764",,32,"Meine Oma hatte mehrere Schlaganfälle hintereinander.  Sie konnte sich nicht mehr verständigen, nicht mehr gehen, nicht mehr essen. Sie wurde aber immer wieder zurück ins Leben geholt obwohl sie es abgelehnt hat so vor sich her zu vegetieren. Genau für so einne Fall fände ich die aktive Sterbehilfe gut.",0,0,124,68,"","2024-05-04 13:09:05.290206",0,0,0,15
812,"2024-05-03 19:52:41.092714",,649,"Patientenverfügungen sind nicht bindend, wenn nicht bis ins kleinste Detail alles mögliche aufgeführt ist. Ich habe mich mit dem Thema die letzten Jahre intensiv beschäftig und habe mich gegen eine Patientenverfügung entschieden, weil die Ärzte das letzte Wort haben und leider dafür haften, falls jemand auf die Idee kommt, Sterbehilfe zu vermuten.",0,0,76,138,"",,0,0,0,15
813,"2024-05-03 19:56:53.311531",,740,"Ah was für Unsinn, ich kann es mir nicht vorstellen dass jemand sich dazu verpflichtet fühlen würde",0,0,76,203,"",,0,0,0,15
814,"2024-05-03 20:01:44.583753",,656,"Da gebe ich Dir Recht, das ist kein Leben mehr und es tut mir leid, dass Du damit konfrontiert bist. Es ist schwer einen Mensch so leiden zu sehen und ich wünsche Dir viel Kraft. 
Auch beim Thema Suizid bin ich bei Dir. Ich kenne Leute, die sind seit 10, 15 schwer depressiv, keine Therapie hat geholfen, nur der Sterbewunsch ist stärker geworden. Sie versuchen es immer wieder. Bei manchen hat es geklappt und andere sind zum xten Mal in der Psychiatrie und die Prognose sieht nicht gut aus. Ich bewundere Deine Stärke, in diesem Berufsfeld zu arbeiten. Ich kann es leider nicht; habe nicht die psychische Stärke, mir gehen die Schicksale zu nahe und ich kann mich emotional davon nicht trennen, deshalb konnte ich nicht mehr in der Behindertenpflege arbeiten.",0,0,76,138,"",,0,0,0,15
815,"2024-05-03 21:17:47.098075",,610,"All dem was sie da schreiben, kann ich uneingeschränkt zustimmen.",0,0,76,158,"",,0,0,0,15
816,"2024-05-03 21:18:14.693068",,610,"Ich beziehe mich auf ""Ivory""",0,0,76,158,"",,0,0,0,15
817,"2024-05-03 21:26:05.441681",,372,"Nochmal zum Verständnis: Zu den Mordmerkmalen zählen Mordlust, Befriedigung des Geschlechtstriebs, Habgier, sonstige niedrige Beweggründe, Heimtücke, Grausamkeit, gemeingefährliche Mittel und das Motiv eine andere Straftat zu ermöglichen oder zu verdecken. Mord ist ein Tatbestand des materiellen Strafrechts, der von § 211 des Strafgesetzbuches (StGB). Es ist KEINE ""mörderische Handlung"". Oder sehen sie hier eines der genannten Mordmerkmale? Ich nicht.",0,0,76,158,"",,0,0,0,15
818,"2024-05-03 22:17:11.893570",,35,"Ich möchte selbstbestimmt leben und somit möchte ich auch selbstbestimmt sterben",0,0,125,328,"","2024-05-10 09:40:46.956519",0,0,0,15
819,"2024-05-03 22:32:42.632374",,35,"Ich möchte selbstbestimmt leben und selbstbestimmt sterben",0,0,125,328,"","2024-05-14 06:45:29.927954",0,0,0,15
820,"2024-05-04 00:10:24.664681",,743,"Stimmt. Wenn man es so betrachtet ist es politisch dringend notwendig sich mit dem Thema zu befassen.",0,0,76,206,"",,0,0,0,15
821,"2024-05-04 00:16:38.263065",,731,"Durch welche Maßnahme würde denn so etwas eintreten und für wie lange? Und ist es in dem Fall für die Person schmerzhafter als anders?",0,0,76,206,"",,0,0,0,15
822,"2024-05-04 00:33:00.204002",,490,"Wer dem Ganzen aus religiösen Gründen widerspricht ist jedem seine persönliche Entscheidung und kann jeder so handhaben wie er oder sie es möchte. Diesen Aspekt aber als Grundlage für ein Sterbehilfe Gesetz heranzuziehen ist falsch.",0,0,76,206,"",,0,0,0,15
823,"2024-05-04 00:39:44.303722",,490,"Das Beispiel Ostern verstehe ich nicht. Meinst du das Festmahl oder den Übermäßigen Konsum von Eiern? Oder geht es um die armen Schokohäschen ;)?Ich glaube dass diese Bräuche mittlerweile gar nichts mehr mit dem Eigentlichen Feiertag zu tun haben.",0,0,76,206,"",,0,0,0,15
827,"2024-05-04 03:13:19.679783",,33,"Leider erlaubt die deutsche Bürokratie kein zügiges Verfahren, dieses doch heikle Thema abschließend zu bearbeiten. Viele Betroffene werden einen Abschluss nicht mehr erleben.",0,0,124,115,"","2024-05-04 08:45:15.730035",0,0,0,15
828,"2024-05-04 03:29:15.210814",,32,"Jeder Mensch sollte selbst entscheiden dürfen, ob und wann er aus dem Leben scheiden will. Es ist schon traurig, dass ein Mensch nicht mal über sein eigenes Fortbestehen entscheiden darf. Ganz klar muss aktive Sterbehilfe jedoch von Mord abgegrenzt werden. Ich plädiere also für das Recht auf Autonomie aus dem Leben scheiden zu dürfen und wenn man dazu körperlich nicht (mehr) selbst in der Lage ist, hierfür fremde Hilfe in Anspruch nehmen zu dürfen. Der Helfende muss in solchen Fällen ganz klar vor juristischem Zugriff (z.B. einer Anklage wegen Mordes) geschützt sein. Hierfür ist es aber wichtig, dass der Sterbewillige ganz klar seinen Willen bekundet, aus dem Leben scheiden zu wollen.",0,0,124,61,"",,0,0,0,15
829,"2024-05-04 03:46:36.907130",,656,"Liebe Ivory
Danke für deine Anteilnahme.  Ich wünsche meinem Stiefvater sehr,  das er einschläft. Körperlich ist er mit 85 J gesund, Alzheimer ist so schlimm. Er erinnert sich nicht mehr an meine Mama u auch an seine 3 Stieftöchter nicht, ist in seiner eigenen Welt soweit in seiner Kindheit zurück und die wenigen Augenblicke, die er klar ist, sind schlimm. Da nimmt er auch wahr, das meine Mama ihn ins Heim gegeben hat und weint sehr. Einfach unwürdig. Bzgl meiner Arbeit,  erlebe soviele Dinge... Liebe meinen Job aber sehr und kann mich noch gut abgrenzen. Bekomme aber oft zu hören, warum darf ich nicht sterben. Versuche das mal einem psychisch kranken Menschen zu erklären.  Tiere werden Euthanasisiert , wenn das Leben zur Qual wird. Nur die Menschen dürfen das nicht für sich entscheiden.  Da sind andere Länder schon sehr viel weiter.",0,0,76,174,"",,0,0,0,15
830,"2024-05-04 04:10:01.609680",,731,"Hallo! Verzeihung bitte, denn diesen Einwand im Zusammenhang mit der Erlaubnis der aktiven Sterbehilfe kann ich nicht erkennen. Meines Erachtens tritt ja der Hirntot ein, was somit das Ende sämtlicher Organe automatisch zur Folge haben muß.",0,0,76,241,"",,0,0,0,15
831,"2024-05-04 04:11:15.848849",,32,"Ich habe bereits erwähnt, dass ich die Idee der Sterbehilfe unterstütze, aber unter bestimmten Bedingungen und Kontrollen hat jeder Mensch das Recht, zu entscheiden, wann er sein Leben beenden möchte, wenn es eine Krankheit gibt, die nicht heilbar oder hoffnungslos ist.",0,0,124,98,"","2024-05-04 13:06:28.470637",0,0,0,15
832,"2024-05-04 04:16:12.108218",,32,verboten,0,0,124,102,"","2024-05-04 16:50:34.110054",0,0,0,15
833,"2024-05-04 04:16:50.921510",,284,"Das kann ich mir durchaus vorstellen. Nur sollte es klar abgesteckt werden, wann das Leben beendet werden soll/kann/darf. Sollte man dem Wunsch pubertierender Jugendlicher nachgehen, deren Wunsch ist zu sterben, nur weil die erste Liebe verflossen ist? Das doch bestimmt nicht. Kein klar denkender Mensch will einfach mal so sterben, weil es im Leben mal nicht so läuft, wie es andere wünschen oder bestimmen oder wie man es sich selber vorstellt. 

Es sollte ein Gremium aus Fachleuten (ohne Religionsvertreter) geben, welches klar und verständlich aufzeigt, wer und wie sein Leben beenden kann.
Dazu zähle ich unheilbare Krankheiten, schwere psychische Erkrankungen und durch Unfälle, Schlaganfälle etc. entstandene Schäden, welche nicht mehr an ein lebenswertes Leben denken lassen. Der Wunsch nach dem Tod muss entweder, sofern noch möglich, selber geäußert werden oder in einer Patientenverfügung klar niedergeschrieben sein. 

Klar sein sollte jedem/jeder das es kein Leben nach dem Tod gibt. Es gibt keine ""bessere Welt"", keinen ""Himmel"", keine ""Hölle"" und man wird auch kein ""Engel"".",0,0,76,97,"",,0,0,0,15
834,"2024-05-04 04:18:57.729889",,32,"Auch, nachdem ich all das Für und Wider hier in den Kommentaren gelesen habe,  bleibe ich bei meiner Meinung,  dass Sterbehilfe in Deutschland erlaubt sein sollte.",0,0,124,60,"","2024-05-04 13:04:49.190986",0,0,0,15
835,"2024-05-04 04:43:08.827870",,34,"Avery, warum sollen sich denn  Menschen dazu verpflichtet fühlen. Es soll jedem freigestellt werden. Wer auf den Menschen irgendwie Druck ausübt, macht sich strafbar.",0,0,125,211,"","2024-05-04 04:51:17.698449",0,0,0,15
836,"2024-05-04 04:51:17.698449",,835,"Das ist leider nicht so. Gerade Angehörige, die über Jahre die Pflege stemmen müssen oder mit einem Erbe rechnen, üben Druck aus. Ich habe in Pflege und Rettungsdienst oft Anzeichen für Misshandlungen gesehen.",0,0,76,185,"",,0,0,0,15
837,"2024-05-04 04:51:35.449713",,32,"Schwierig. Unter bestimmten gesundheitlichen Aspekten würde ich es aber befürworten.",0,0,124,55,"","2024-05-04 13:03:29.447458",0,0,0,15
838,"2024-05-04 05:14:50.176546",,34,"Stevie
Ich musste meine Mutti pflegen, es war furchtbar fuer beide Seiten
Wenn jemand sterbenskrank ist, sollte Sterbehilfe moeglich sein, mit Zustimmung des Arztes",0,0,125,204,"","2024-05-05 00:16:12.430146",0,0,0,15
839,"2024-05-04 05:16:34.031813",,33,"Es sollte nicht erlaubt sein",0,0,124,156,"","2024-05-04 17:52:36.047018",0,0,0,15
840,"2024-05-04 05:17:37.811535",,33,"Wer bei der Sterbehilfe hilft, muss bestraft werden",0,0,124,156,"","2024-05-04 08:51:39.391550",0,0,0,15
841,"2024-05-04 05:26:09.029003",,33,"Ja, mit Einschränkungen",0,0,124,140,"",,0,0,0,15
842,"2024-05-04 05:37:15.652306",,33,"Ich denke schon, daß vielen schwer körperlich erkrankten Menschen, die geistig fit sind, mit Sterbehilfe sehr viel Leid erspart werden kann. Den Verfall mitzuerleben und nichts tun zu können als die Dosis Schmerzmittel weiter zu erhöhen, ist sicherlich nicht der beste Weg, zumal dadurch die Organe langsam zerstört werden und für weitere Probleme sorgen.
Es sollte Jedem möglich sein können, zu entscheiden ob er sein Leben in der Situation noch lebenswert findet. Wer es aus vllt religiösen oder anderen Gründen durchstehen will, soll die Möglichkeit haben, mit medizinischer Unterstützung weiter zu kämpfen.
Wer für sich entschieden hat, daß er nicht mehr kann und will, sollte gehe",0,0,124,129,"","2024-05-04 19:20:48.478688",0,0,0,15
843,"2024-05-04 05:38:05.425420",,741,"Immer schön eine Expertengruppe nach der anderen! Ausser Arbeitsessen passiert nichts! In der Sxhweiz geht es doch auch",0,0,76,128,"",,0,0,0,15
844,"2024-05-04 05:38:59.021539",,284,"Warum soll es kein Leben nach dem Tod geben? Was macht Sie da so sicher? Weil Sie das nicht glauben, darf das niemand glauben?",0,0,76,49,"",,0,0,0,15
845,"2024-05-04 06:07:52.639308",,34,"Wenn der Tod eine unvermeidliche Folge einer Krankheit ist und die Schmerzen nicht leicht sind, muss Sterbehilfe mit Zustimmung des Patienten durchgeführt werden",0,0,125,256,"","2024-05-10 09:43:34.083400",0,0,0,15
846,"2024-05-04 06:13:18.600676",,530,"das ist Richtig",0,0,76,268,"",,0,0,0,15
847,"2024-05-04 06:14:18.595060",,246,"Ich denke schon, dass es einen gesetzlichen Rahmen braucht für eine aktive Sterbehilfe. Ansonsten würde immer Unsicherheit auf allen Ebenen herrschen.",0,0,76,308,"",,0,0,0,15
848,"2024-05-04 06:16:24.598422",,32,"Persönliche Freiheit und Freiheit müssen in Deutschland erlaubt sein",0,0,124,87,"",,0,0,0,15
849,"2024-05-04 06:17:14.003951",,35,"Keine Selbstbestimmung im Leben.  Aber der Tod ist ein Verbrechen",0,0,125,268,"","2024-05-14 14:20:07.881019",0,0,0,15
850,"2024-05-04 06:19:55.858488",,243,"Das finde ich ganz grausam mit dem Verhungern. 

Ich hab das bei meiner Oma mit 98 mitbekommen. Es war furchtbar mit anzusehen. Ganz schlimm. Jedoch ihre einzige Chance um zu gehen und sich nicht weiter zu quälen.",0,0,76,79,"",,0,0,0,15
851,"2024-05-04 06:21:37.390079",,242,"Der Staat soll Sterbehilfe nicht erlauben - es gibt auch die dunkle Seite die nicht kontrollierbar ist .",0,0,76,330,"",,0,0,0,15
852,"2024-05-04 06:22:48.484230",,242,"wehret den Anfängen - das sind sehr persönliche sachen - die der Staat nicht regulieren sollte",0,0,76,330,"",,0,0,0,15
853,"2024-05-04 06:23:37.143993",,238,dito,0,0,76,330,"",,0,0,0,15
854,"2024-05-04 06:24:33.503071",,35,"Sterbehilfe soll verboten bleiben",0,0,125,330,"","2024-05-14 06:38:26.382749",0,0,0,15
855,"2024-05-04 06:28:27.629082",,842,"Glauben Sie nicht, dass, wenn ein Sterbender bei klarem Verstand ist und die Entscheidung über Leben oder Sterben trifft, dann auch eine Überlebenschance für diesen Sterbenden besteht?
Eines ist sicher: Sobald die Legalisierung erfolgt ist, werden die Menschen das Gesetz zu ihrem eigenen Vorteil ausnutzen. Daher ist es für mich ein Nein, Nein.",0,0,76,157,"",,0,0,0,15
856,"2024-05-04 06:28:38.125818",,33,"Ich bin eindeutig dafür.",0,0,124,180,"",,0,0,0,15
857,"2024-05-04 06:39:15.278337",,306,"Die Gefahr sehe ich auch mit den „nicht zur Last fallen“.  Deswegen haben wir  das in Gesprächen und  mit Patientenverfügung  bei Krankenhaus geregelt 
Grund der Diskussion war bei uns das Sterben im  Seniorenheim. Meine Oma hat den Weg mit 98 Jahren gewählt, die Nahrung zu verweigern und hat ihren Todestag genau vier Monate vor ihren 99 dazu ausgewählt. Meine andere Oma schwer krebskrank hatte mit 85 ca ein halbes Jahr vegetierend zugedröhnt mit Medikamenten auf ihren Tod gewartet. 
Ich wünsche mir für mich, dass die aktive Sterbehilfe umgesetzt wird, damit meine Nachfahren wissen, mein Wille und es ist ok dass ich gehe. Ich möchte nicht wie meine beiden Omas leiden.",0,0,76,79,"",,0,0,0,15
858,"2024-05-04 06:45:33.588233",,352,"Mein Vorschlag ist, dass jeder das für sich entscheidet und dass beurkundet wird. Schwierig ist es natürlich mit Personen die eine Depression in jungen Jahren haben. Da habe ich allerdings leidvoll lernen müssen, dass diese Menschen ihren Weg finden, um dem Leben ein Ende zu setzen.",0,0,76,79,"",,0,0,0,15
859,"2024-05-04 06:46:41.549105",,557,"dem stimme ich zu, aber nur unter Ärztlicher Konsultation",0,0,76,242,"",,0,0,0,15
860,"2024-05-04 06:48:53.494076",,490,"Dieser Meinung bin ich nicht, jeder Mensch sollte das Recht haben selbst zu entscheiden ob er leben oder sterben möchten (allerdings nur bei Erkrankungen, die unweigerlich den Tod zur Folge haben). Es wäre eine Qual und Folter für den Betroffenen und deren Angehörigen sich noch jahrelang mit Schmerzen, körperlichen Verfall und psychischen Belastungen zu quälen. Da finde ich, ist ein selbst bestimmter Tod die humane Art seinem Leiden ein Ende zu setzen.",0,0,76,255,"",,0,0,0,15
861,"2024-05-04 06:55:12.705790",,425,"Das ist ein guter Ansatz um gewisse Voraussatzungen zu setzen, die eine aktive Sterbehilfe erlauben, denn es braucht Regeln und Gesetze.",0,0,76,255,"",,0,0,0,15
862,"2024-05-04 07:06:44.839135",,842,"Was hat der Verstand mit einer unheilbaren Krankheit ohne jegliche Chance zu tun? Es ist doch nicht wegzudenken. Wo ist da die Überlebenschance?
Und unheilbar Kranke SOLLEN es ja zum eigenen Vorteil nutzen. Ich bin sicher, die Hürden werden für alle, die es nicht ""verdienen"", groß genug werden. Und selbst wenn, deren Entscheidung?",0,0,76,127,"",,0,0,0,15
863,"2024-05-04 07:07:17.551168",,34,"Sterbehilfe sollte unter bestimmten Umständen und in Absprache mit einem Arzt erlaubt werden.",0,0,125,257,"","2024-05-14 15:55:29.548439",0,0,0,15
864,"2024-05-04 07:11:50.716943",,32,"Die Diskussion hier verläuft meiner Meinung nach ziemlich eindeutig pro aktive Sterbehilfe.
Ich bleibe aber bei meiner Ansicht, dass es auf jeden Fall einer eingehenden Prüfung bedarf, um die Erlaubnis zur aktiven Sterbehilfe zu erteilen.",0,0,124,93,"","2024-05-04 13:02:47.711567",0,0,0,15
865,"2024-05-04 07:13:26.987662",,33,"Sterbehilfe sollte nicht erlaubt sein",0,0,124,172,"","2024-05-04 07:58:20.533344",0,0,0,15
866,"2024-05-04 07:14:24.289095",,35,"Lasst die Leute mit Ihrem Körper machen, was auch immer Sie wollen.",0,0,125,298,"","2024-05-13 08:03:00.794412",0,0,0,15
867,"2024-05-04 07:18:21.734580",,665,"aktive Sterbehilfe ist mehr als den Freitod zu wählen, dies bedeutet man hilft jemanden aus den Leben zu scheiden. Durch entsprechende Medikamente etc. auch wenn dieser nicht mehr in der Lage ist selbst (z.B. Lähmung) aus den leben zu scheiden-",0,0,76,296,"",,0,0,0,15
868,"2024-05-04 07:18:32.632596",,32,"Wenn unsere aktuelle tolle Regierung ein Grundlage für die Sterbehilge erlassen müsste - wird dabei nichts als nur ein bürokratie Wahnsinnsmonster herauskommen.",0,0,124,86,"","2024-05-04 13:01:56.895642",0,0,0,15
869,"2024-05-04 07:19:10.783826",,863,"Welche Umstände?",0,0,76,253,"",,0,0,0,15
870,"2024-05-04 07:20:28.913038",,32,"Aber ohne einen Rahmen kann die aktive Sterbehilfe leider nicht funktionieren. Dieser muss jedoch an den Bedürfnissen der Menschen orientieren und nicht einer Ideologie",0,0,124,86,"","2024-05-04 13:00:40.400273",0,0,0,15
871,"2024-05-04 07:26:54.071921",,32,"Meiner Meinung nach brauchen wir keine neuen Regeln. Auch heute noch kann jeder Mensch sterben, der schwer erkrankt; Er darf das Essen verweigern. Es handelt sich also nicht um einen freiwilligen Tod, denn das ist immer möglich",0,0,124,43,"","2024-05-05 07:48:28.232432",0,0,0,15
